modeloDeRelevancia;tipoDeMemoria;tipoDeRaciocinio;comparacoes;memoria;movimentacoes;utilidade;eficienciaCpu;eficienciaMemoria
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8481,32;1,343;627,24023;0;0;0
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;42,205746;0,16711457;0,018351596
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;6603,339;1,402;672,598;0;0;0
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;244969,45;61,328;357,72226;37,665813;0,61416996;0,015154422
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;287388,6;252,55576;0;42,401543;0,16788983;0,01475408
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;287388,6;252,55576;0;32,017403;0,1267736;0,011140805
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;351852,03;77,88325;58019,7;16,273972;0,20895343;0,001746043
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;7848,882;1,672;633,796;0;0;0
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;9409,873;1,394;679,6545;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;88776,24;35,11325;640,16876;26,0673;0,7423779;0,027387967
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4161,7734;1,51075;650,40076;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;5569,71;1,7225;860,348;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;184294,34;37,01425;507,43826;19,925766;0,53832686;0,010522206
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;161595,64;32,7145;3045,458;25,918041;0,7922493;0,013495451
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;7514,765;1,4465;715,1423;0;0;0
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;34,542442;0,13677154;0,017677175
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;83334,26;14,90375;657,6465;0,6332443;0,04248892;7,04E-04
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;35,972218;0,14243278;0,015641177
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;4516,7;1,4915;799,24176;0;0;0
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;51637,008;11,3185;2122,6292;7,3809648;0,6521151;0,01012988
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;37,215237;0,14735454;0,019044984
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;37,683945;0,1492104;0,019284848
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;70,93326;0,28086177;0,030842682
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;4207,832;1,42825;703,35223;0;0;0
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;287388,6;252,55576;0;37,901966;0,15007366;0,013188403
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;9534,615;1,41225;654,433;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4178,866;1,57575;630,841;0;0;0
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;7504,361;1,4905;668,436;0;0;0
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;161453,45;69,64675;75208,02;19,770391;0,28386667;0,002164167
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;38,346268;0,15183288;0,019623792
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;382079,84;69,379;89010,89;18,367613;0,26474312;0,001443781
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4347,787;1,57325;682,666;0;0;0
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;12269,078;1,51475;851,753;0;0;0
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;12387,486;3,03375;1121,1095;2,3034916;0,75928855;0,009761144
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;41,349583;0,16372457;0,017979326
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;41,349583;0,16372457;0,021160748
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;94989,76;9,392;5765,151;1,1675988;0,12431844;7,65E-04
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;42,205746;0,16711457;0,018351596
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;6452,354;1,4295;622,28625;0;0;0
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;4114,584;1,6325;627,935;0;0;0
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6177,046;1,376;621,4487;0;0;0
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;287388,6;252,55576;0;42,205746;0,16711457;0,01468595
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3581,4854;1,426;627,8775;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;257293,44;55,39075;464,70926;40,55973;0,73224735;0,015484328
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;115764,61;35,833;547,3113;36,2119;1,010574;0,02986851
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;195954,55;55,678;468,01724;39,47684;0,70902044;0,019675978
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;41,349583;0,16372457;0,021160748
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;6784,5386;1,444;649,1857;0;0;0
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;287388,6;252,55576;0;41,769077;0,16538557;0,014534007
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;42,205746;0,16711457;0,02159889
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;42,205746;0,16711457;0,018351596
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;151203,6;37,6345;33867,64;21,601295;0,5739759;0,004409508
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;288188,7;78,5825;63614,496;19,783285;0,2517518;0,002140275
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;45,06574;0,17843877;0,019595155
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;8243,554;1,68675;685,0532;0;0;0
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;78,46339;0,31067747;0,03411688
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;45,55425;0,18037304;0,023312494
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;175281,61;60,76125;365,14374;41,23112;0,67857593;0,023042766
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;104567,94;32,122;3014,1519;35,934223;1,1186794;0,026675355
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;12473,223;1,76125;685,334;0,4156191;0,23597962;0,002150507
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;48,326645;0,1913504;0,024731275
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;11807,214;1,57025;795,225;0,4156191;0,2646834;0,002103393
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3495,028;1,384;627,2977;0;0;0
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;248936,61;53,40825;467,9215;46,153515;0,86416453;0,0181982
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;32,017403;0,1267736;0,013921574
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3877,501;1,4995;630,60925;0;0;0
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;8840,442;1,35925;653,1255;0;0;0
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;9866,768;1,404;716,09424;0;0;0
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;45558,785;10,8425;2273,0996;6,896656;0,6360762;0,010099104
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;106761,6;10,43025;5566,2153;0;0;0
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;8445,864;1,568;797,5582;0;0;0
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;249464,11;69,4965;332,43176;28,776474;0,41407084;0,01138362
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;79262,945;36,752;536,61725;23,971048;0,65223795;0,028324822
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;287388,6;252,55576;0;35,229923;0,13949364;0,012258637
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;287388,6;252,55576;0;35,882942;0,1420793;0,012485862
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;12716,802;1,6815;824,0425;0,23460408;0,13952072;0,001119442
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;287388,6;252,55576;0;35,882942;0,1420793;0,012485862
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;268644,53;97,5925;58623,293;13,7170515;0,14055437;0,001604563
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6758,352;1,36625;675,4405;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;326200,38;83,4565;92150,18;16,223654;0,19439654;0,001300282
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;7677,9395;1,5935;635,84973;0;0;0
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;92639,336;8,987;5121,579;0,021607649;0,002404323;1,50E-05
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;208068,48;84,8405;51559,363;19,931898;0,23493376;0,00275431
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;40,410137;0,16000481;0,01757084
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;287388,6;252,55576;0;41,26405;0,1633859;0,014358277
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6171,678;1,34325;628,982;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;416752,97;78,756;90675,305;14,880685;0,1889467;0,001124338
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;32,017403;0,1267736;0,013921574
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;32,14827;0,12729177;0,013978476
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;78,46339;0,31067747;0,040153824
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8815,346;1,395;627,46674;0;0;0
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;7099,245;1,44325;680,8985;0;0;0
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;32,8584;0,13010354;0,014287249
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;33,080257;0,130982;0,016928898
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;33,44783;0,13243741;0,017117005
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;12000,66;1,54325;866,6245;0;0;0
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;33,599056;0,1330362;0,014609296
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;10884,649;1,683;634,714;0,2132793;0,12672567;0,001237708
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;34,1292;0,13513531;0,014839809
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;10953,24;1,48325;786,8065;0;0;0
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;78,46339;0,31067747;0,03411688
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;11162,035;1,70475;629,5507;0;0;0
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;34,730183;0,13751492;0,015101125
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;8949,878;1,3955;626,323;0;0;0
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;83234,48;14,899;656,579;0,6386293;0,042863905;7,11E-04
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;12093,643;1,8205;669,67224;0;0;0
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;11402,488;1,4795;836,16125;0;0;0
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8970,89;1,38375;645,1725;0;0;0
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;5508,521;1,70325;902,1287;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;317863,03;88,4535;94559,65;15,096967;0,17067687;0,001194891
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;95516,62;28,46075;27137,732;11,994772;0,4214496;0,003269275
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;80,14694;0,31734356;0,041015387
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4455,165;1,47675;759,657;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;81986,26;38,774;509,85876;21,991096;0,5671609;0,025252495
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;287388,6;252,55576;0;38,18048;0,15117644;0,013285316
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;38,624584;0,15293488;0,01679446
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;39,74156;0,15735757;0,017280137
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;8377,283;1,76325;637,67175;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;385821,84;68,81125;90939,32;19,630857;0,2852856;0,001515645
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;7299,564;1,45225;693,77875;0;0;0
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;7700,4434;1,44575;811,46277;0;0;0
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;41,349583;0,16372457;0,017979326
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;80,81415;0,31998536;0,03513902
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3562,4417;1,39675;630,929;0;0;0
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;136122,81;61,783;79392,086;20,99522;0,33982196;0,002257444
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;34557,84;9,0355;677,19775;0,5735519;0,063477606;0,001387744
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;167960,7;48,64575;482,128;81,14222;1,6680229;0,0469622
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;251054,9;72,879;80787,24;41,606155;0,57089365;0,003929085
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;10772,694;1,42575;814,41077;0;0;0
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3681,6843;1,44625;630,9022;0;0;0
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;59022,637;11,66525;791,2305;11,069382;0,9489194;0,016537523
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;91,50687;0,36232343;0,039788347
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;7705,948;1,457;786,7;0;0;0
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;170559,39;73,44575;54618,617;42,632492;0,58046234;0,005948065
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;433472,75;88,17475;63856,55;43,4423;0,4926841;0,004052309
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;67476,52;10,75275;1625,814;37,184723;3,4581592;0,0444078
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;111013,68;56,73325;385,51724;61,607677;1,0859183;0,053633057
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;8669,186;1,5495;854,66;0;0;0
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;9367,531;1,4245;653,3125;0;0;0
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;6157,616;1,33625;629,64026;0;0;0
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;287388,6;252,55576;0;93,28118;0,36934885;0,032458205
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;10315,796;1,59075;620,72125;0;0;0
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6772,6797;1,4115;646,65875;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;3760,754;1,442;631,64874;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;3762,536;1,46925;628,569;3,9886098;2,714725;0,03969467
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;11899,32;1,5555;790,09875;0;0;0
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;287388,6;252,55576;0;72,07532;0,2853838;0,025079394
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;72,58184;0,28738937;0,037143927
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;72,94741;0,28883687;0,03733101
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;138561,69;44,64125;495,7935;51,28069;1,1487287;0,035730787
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;152586,66;27,4255;29676,904;27,463913;1,0014006;0,006111843
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;94,01468;0,37225315;0,048112232
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;78,46339;0,31067747;0,040153824
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;287388,6;252,55576;0;78,46339;0,31067747;0,027302193
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;78,51588;0,3108853;0,0341397
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;8830,017;1,4165;629,753;0;0;0
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3632,173;1,39675;621,461;0;0;0
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;70,875946;0,28063485;0,030817762
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;206012,28;91,459;66439,09;37,908325;0,41448435;0,00435526
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;8451,594;1,339;634,7023;0;0;0
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;49680,613;9,1545;679,13275;0,039778173;0,004345204;7,04E-05
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;206192,3;90,5225;62545,004;37,616894;0,41555297;0,004523206
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;94,01468;0,37225315;0,048112232
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;146731,92;31,96775;576,8785;48,799255;1,5265151;0,031999364
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;12043,972;1,76325;665,5947;0;0;0
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;287388,6;252,55576;0;78,46339;0,31067747;0,027302193
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;15312,285;1,6485;1089,798;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;164774,52;73,3725;84311,25;37,003906;0,5043294;0,003671434
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;9471,412;1,499;628,46;0;0;0
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;81,84957;0,32408515;0,035589233
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;153268,02;34,3445;554,8323;42,521732;1,2380943;0,026774155
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;287388,6;252,55576;0;86,35784;0,34193575;0,030049155
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;223093,1;62,76925;358,651;73,93556;1,1778946;0,032616768
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;229984,08;252,55576;0;94,375275;0,37368095;0,041035566
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;206027,7;37,5295;31391,602;29,46886;0,7852186;0,005667702
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8946,697;1,363;670,5015;0;0;0
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3906,6545;1,5225;621,7277;0;0;0
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;195407,02;252,55576;0;56,5359;0,22385512;0,02893238
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3565,5063;1,4475;621,17773;0,4156191;0,28712893;0,004250865
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;144680,6;61,8405;78202,695;27,439596;0,44371563;0,002960977
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;58730,26;8,2215;4901,37;0;0;0
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;9034,213;1,50725;817,9625;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;28934,504;7,0725;3675,3442;0;0;0
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;7322,471;1,50375;630,1965;0;0;0
